,imgPath,points
0,/media/drive/ibug/300W/01_Indoor/indoor_112.png,"[array([[ 1196.275,   509.   ],
       [ 1196.499,   531.429],
       [ 1196.   ,   556.738],
       [ 1197.811,   576.022],
       [ 1205.812,   592.071],
       [ 1214.862,   609.302],
       [ 1230.526,   623.226],
       [ 1249.324,   632.624],
       [ 1271.268,   637.09 ],
       [ 1288.092,   631.755],
       [ 1303.139,   619.37 ],
       [ 1314.751,   609.908],
       [ 1325.85 ,   597.964],
       [ 1333.111,   583.294],
       [ 1336.733,   564.256],
       [ 1338.117,   544.395],
       [ 1339.561,   519.414],
       [ 1219.758,   536.312],
       [ 1233.528,   535.796],
       [ 1245.215,   538.191],
       [ 1259.102,   537.771],
       [ 1266.711,   543.098],
       [ 1290.926,   541.494],
       [ 1302.72 ,   536.055],
       [ 1314.092,   533.241],
       [ 1325.286,   531.064],
       [ 1334.521,   531.111],
       [ 1280.822,   556.136],
       [ 1281.162,   570.019],
       [ 1281.698,   583.253],
       [ 1282.351,   596.66 ],
       [ 1258.2  ,   590.505],
       [ 1268.469,   596.422],
       [ 1281.174,   601.296],
       [ 1290.225,   596.77 ],
       [ 1296.838,   590.331],
       [ 1222.707,   546.974],
       [ 1234.846,   552.835],
       [ 1249.976,   555.005],
       [ 1263.143,   553.343],
       [ 1250.187,   557.535],
       [ 1234.846,   555.366],
       [ 1295.075,   551.289],
       [ 1305.732,   553.499],
       [ 1318.793,   551.414],
       [ 1328.594,   545.557],
       [ 1319.004,   554.366],
       [ 1305.521,   555.819],
       [ 1246.88 ,   599.99 ],
       [ 1259.607,   602.169],
       [ 1270.249,   603.041],
       [ 1278.545,   604.8  ],
       [ 1286.843,   602.75 ],
       [ 1295.046,   601.459],
       [ 1302.19 ,   598.193],
       [ 1294.287,   608.346],
       [ 1287.297,   615.337],
       [ 1278.488,   616.663],
       [ 1270.141,   615.949],
       [ 1258.731,   610.957],
       [ 1251.497,   603.28 ],
       [ 1269.729,   607.475],
       [ 1278.518,   608.184],
       [ 1286.811,   606.061],
       [ 1298.635,   601.234],
       [ 1286.948,   606.187],
       [ 1278.518,   608.184],
       [ 1269.729,   607.475]])]"
1,/media/drive/ibug/300W/01_Indoor/indoor_035.png,"[array([[ 174.527,  132.81 ],
       [ 177.912,  154.348],
       [ 182.988,  174.809],
       [ 188.835,  194.04 ],
       [ 197.619,  207.566],
       [ 210.176,  221.763],
       [ 227.318,  232.653],
       [ 248.414,  241.886],
       [ 267.051,  242.349],
       [ 283.7  ,  237.699],
       [ 296.959,  228.966],
       [ 305.228,  218.215],
       [ 316.1  ,  200.93 ],
       [ 320.662,  180.836],
       [ 319.858,  160.514],
       [ 318.937,  139.993],
       [ 316.693,  117.704],
       [ 189.906,  124.427],
       [ 201.547,  120.207],
       [ 214.683,  122.32 ],
       [ 227.763,  120.785],
       [ 237.531,  119.273],
       [ 260.201,  114.2  ],
       [ 272.939,  113.986],
       [ 285.043,  113.   ],
       [ 296.374,  113.536],
       [ 305.741,  115.963],
       [ 250.294,  130.685],
       [ 254.143,  145.918],
       [ 258.053,  158.843],
       [ 262.26 ,  172.908],
       [ 239.163,  179.901],
       [ 249.651,  181.507],
       [ 261.209,  181.721],
       [ 271.163,  179.687],
       [ 278.44 ,  174.015],
       [ 206.764,  139.308],
       [ 215.535,  132.49 ],
       [ 225.73 ,  131.45 ],
       [ 235.478,  137.105],
       [ 226.669,  138.934],
       [ 216.396,  140.879],
       [ 264.971,  132.275],
       [ 271.349,  122.795],
       [ 282.099,  123.552],
       [ 293.663,  126.283],
       [ 284.117,  130.442],
       [ 273.972,  132.436],
       [ 232.686,  207.888],
       [ 245.629,  203.09 ],
       [ 255.544,  201.004],
       [ 263.568,  201.853],
       [ 272.143,  199.17 ],
       [ 280.843,  198.454],
       [ 295.194,  197.79 ],
       [ 282.022,  203.813],
       [ 273.709,  207.7  ],
       [ 264.658,  209.902],
       [ 256.765,  210.324],
       [ 246.806,  209.301],
       [ 238.107,  206.21 ],
       [ 256.38 ,  204.809],
       [ 263.717,  203.639],
       [ 272.795,  203.374],
       [ 289.326,  198.204],
       [ 272.795,  203.374],
       [ 263.717,  203.639],
       [ 256.38 ,  204.809]])]"
2,/media/drive/ibug/300W/01_Indoor/indoor_067.png,"[array([[ 163.588,  258.108],
       [ 163.   ,  298.223],
       [ 165.883,  341.994],
       [ 178.624,  390.428],
       [ 201.229,  423.882],
       [ 231.557,  445.907],
       [ 271.787,  461.232],
       [ 310.404,  475.09 ],
       [ 357.2  ,  482.966],
       [ 395.753,  478.967],
       [ 425.866,  457.089],
       [ 436.317,  425.739],
       [ 446.597,  384.185],
       [ 456.068,  351.101],
       [ 465.277,  318.387],
       [ 465.888,  289.111],
       [ 462.952,  257.386],
       [ 245.412,  206.816],
       [ 268.45 ,  188.375],
       [ 304.771,  186.   ],
       [ 333.417,  193.448],
       [ 358.539,  206.967],
       [ 408.565,  215.065],
       [ 429.12 ,  201.604],
       [ 451.972,  194.439],
       [ 466.822,  195.617],
       [ 474.891,  210.011],
       [ 391.231,  236.757],
       [ 397.809,  257.407],
       [ 405.843,  280.901],
       [ 414.615,  299.894],
       [ 366.037,  332.401],
       [ 384.013,  336.044],
       [ 399.905,  335.675],
       [ 412.083,  336.77 ],
       [ 422.897,  332.784],
       [ 265.574,  243.095],
       [ 285.619,  229.907],
       [ 311.405,  229.33 ],
       [ 336.213,  244.86 ],
       [ 310.92 ,  252.491],
       [ 284.595,  252.233],
       [ 406.264,  248.957],
       [ 428.386,  233.799],
       [ 447.621,  237.191],
       [ 455.808,  247.11 ],
       [ 447.56 ,  260.056],
       [ 427.618,  256.578],
       [ 323.994,  393.088],
       [ 358.91 ,  377.452],
       [ 382.152,  371.066],
       [ 398.105,  375.457],
       [ 414.143,  371.029],
       [ 427.799,  378.121],
       [ 431.759,  395.305],
       [ 427.831,  408.527],
       [ 413.1  ,  413.582],
       [ 398.845,  413.037],
       [ 379.913,  413.551],
       [ 358.035,  406.29 ],
       [ 336.715,  392.555],
       [ 380.834,  388.828],
       [ 398.665,  390.157],
       [ 413.483,  390.494],
       [ 427.91 ,  394.116],
       [ 413.483,  390.494],
       [ 398.665,  390.157],
       [ 380.834,  388.828]])]"
3,/media/drive/ibug/300W/01_Indoor/indoor_245.png,"[array([[ 264.   ,  145.273],
       [ 264.936,  162.201],
       [ 267.67 ,  179.964],
       [ 272.835,  196.438],
       [ 279.46 ,  213.071],
       [ 290.512,  225.092],
       [ 303.241,  234.203],
       [ 316.014,  240.173],
       [ 331.908,  240.036],
       [ 345.928,  233.358],
       [ 355.299,  222.252],
       [ 362.93 ,  210.145],
       [ 369.04 ,  196.924],
       [ 373.54 ,  183.37 ],
       [ 377.104,  168.392],
       [ 376.379,  153.937],
       [ 375.432,  138.805],
       [ 271.952,  131.33 ],
       [ 278.186,  122.429],
       [ 286.874,  116.554],
       [ 298.928,  115.536],
       [ 308.169,  117.394],
       [ 328.963,  114.465],
       [ 339.758,  112.   ],
       [ 353.581,  112.047],
       [ 364.81 ,  115.714],
       [ 372.147,  125.277],
       [ 320.73 ,  133.781],
       [ 321.226,  144.831],
       [ 321.808,  156.148],
       [ 322.757,  167.213],
       [ 308.656,  174.64 ],
       [ 315.737,  176.584],
       [ 324.067,  176.861],
       [ 331.565,  174.501],
       [ 337.396,  172.002],
       [ 279.774,  140.577],
       [ 289.254,  135.099],
       [ 297.338,  136.023],
       [ 304.72 ,  142.65 ],
       [ 296.856,  141.477],
       [ 288.537,  140.422],
       [ 335.591,  139.513],
       [ 341.145,  132.294],
       [ 348.88 ,  131.814],
       [ 357.535,  136.466],
       [ 350.155,  137.535],
       [ 342.409,  138.65 ],
       [ 297.054,  192.358],
       [ 306.012,  184.92 ],
       [ 315.122,  182.387],
       [ 323.249,  183.334],
       [ 330.436,  181.855],
       [ 340.758,  183.22 ],
       [ 350.997,  188.232],
       [ 341.513,  201.077],
       [ 331.842,  208.378],
       [ 324.052,  209.306],
       [ 316.203,  208.456],
       [ 306.657,  203.238],
       [ 299.312,  192.406],
       [ 315.598,  188.246],
       [ 323.373,  188.385],
       [ 330.593,  187.136],
       [ 346.49 ,  188.977],
       [ 330.868,  200.863],
       [ 323.501,  201.88 ],
       [ 315.878,  201.304]])]"
4,/media/drive/ibug/300W/01_Indoor/indoor_162.png,"[array([[ 1250.955,   512.611],
       [ 1249.429,   534.42 ],
       [ 1250.941,   556.092],
       [ 1257.484,   577.926],
       [ 1267.753,   598.375],
       [ 1281.346,   616.552],
       [ 1292.039,   636.567],
       [ 1308.686,   653.726],
       [ 1337.38 ,   657.291],
       [ 1371.679,   652.944],
       [ 1410.699,   640.449],
       [ 1443.546,   621.222],
       [ 1471.544,   599.   ],
       [ 1485.571,   570.72 ],
       [ 1489.507,   536.805],
       [ 1488.315,   504.013],
       [ 1486.127,   471.009],
       [ 1237.   ,   460.632],
       [ 1239.554,   444.   ],
       [ 1250.238,   450.204],
       [ 1259.634,   456.978],
       [ 1268.348,   463.364],
       [ 1301.139,   461.122],
       [ 1321.304,   453.695],
       [ 1347.87 ,   452.276],
       [ 1366.976,   463.137],
       [ 1386.489,   473.46 ],
       [ 1287.707,   498.102],
       [ 1283.987,   515.644],
       [ 1279.821,   533.906],
       [ 1275.974,   553.432],
       [ 1267.65 ,   567.122],
       [ 1277.708,   575.392],
       [ 1289.823,   579.877],
       [ 1304.515,   578.018],
       [ 1319.074,   575.526],
       [ 1251.769,   496.67 ],
       [ 1261.455,   498.19 ],
       [ 1270.972,   497.2  ],
       [ 1281.576,   499.492],
       [ 1271.025,   503.513],
       [ 1261.788,   502.523],
       [ 1325.565,   505.241],
       [ 1337.09 ,   507.041],
       [ 1353.048,   507.637],
       [ 1372.757,   504.824],
       [ 1353.607,   514.442],
       [ 1337.526,   513.705],
       [ 1274.257,   597.981],
       [ 1278.744,   595.946],
       [ 1282.949,   595.774],
       [ 1288.914,   597.965],
       [ 1296.936,   595.598],
       [ 1317.172,   602.716],
       [ 1351.894,   608.776],
       [ 1320.543,   621.047],
       [ 1303.529,   621.173],
       [ 1295.367,   619.833],
       [ 1288.639,   614.978],
       [ 1283.163,   607.496],
       [ 1279.687,   600.806],
       [ 1285.113,   603.276],
       [ 1290.4  ,   605.659],
       [ 1298.33 ,   606.637],
       [ 1341.301,   608.731],
       [ 1298.33 ,   606.637],
       [ 1290.4  ,   605.659],
       [ 1285.113,   603.276]])]"
5,/media/drive/ibug/300W/01_Indoor/indoor_026.png,"[array([[ 730.254,  249.712],
       [ 739.553,  280.463],
       [ 748.853,  318.565],
       [ 759.204,  351.866],
       [ 774.354,  381.567],
       [ 792.337,  410.661],
       [ 817.988,  434.721],
       [ 847.715,  451.622],
       [ 882.604,  450.761],
       [ 921.299,  438.299],
       [ 953.55 ,  407.027],
       [ 976.069,  376.062],
       [ 988.398,  340.27 ],
       [ 995.357,  301.098],
       [ 997.146,  261.528],
       [ 993.368,  221.759],
       [ 985.298,  183.562],
       [ 734.   ,  230.189],
       [ 737.842,  202.452],
       [ 763.04 ,  191.049],
       [ 788.499,  187.649],
       [ 807.317,  198.056],
       [ 839.676,  184.328],
       [ 851.875,  163.44 ],
       [ 878.743,  153.522],
       [ 907.226,  149.   ],
       [ 931.966,  162.327],
       [ 822.43 ,  212.37 ],
       [ 825.706,  238.036],
       [ 828.828,  265.985],
       [ 832.572,  293.406],
       [ 815.205,  304.08 ],
       [ 828.528,  307.66 ],
       [ 843.043,  307.262],
       [ 861.585,  305.511],
       [ 877.128,  299.114],
       [ 756.148,  235.082],
       [ 767.275,  225.397],
       [ 782.675,  222.23 ],
       [ 802.279,  229.116],
       [ 785.974,  233.292],
       [ 769.868,  238.661],
       [ 865.637,  212.108],
       [ 879.431,  193.325],
       [ 896.751,  187.933],
       [ 913.655,  192.575],
       [ 901.376,  201.295],
       [ 883.488,  206.342],
       [ 814.378,  364.504],
       [ 830.589,  352.631],
       [ 845.87 ,  345.992],
       [ 858.733,  346.47 ],
       [ 875.263,  338.042],
       [ 892.982,  337.582],
       [ 914.518,  340.335],
       [ 895.953,  350.512],
       [ 880.003,  358.218],
       [ 863.972,  363.492],
       [ 851.515,  366.038],
       [ 834.994,  367.842],
       [ 820.709,  361.381],
       [ 848.   ,  354.668],
       [ 860.651,  352.73 ],
       [ 876.855,  346.205],
       [ 904.168,  341.675],
       [ 876.855,  346.205],
       [ 860.651,  352.73 ],
       [ 848.   ,  354.668]])]"
6,/media/drive/ibug/300W/01_Indoor/indoor_280.png,"[array([[  61.836,  166.47 ],
       [  59.732,  186.023],
       [  59.732,  204.204],
       [  60.214,  218.315],
       [  62.83 ,  233.724],
       [  68.822,  250.192],
       [  80.459,  264.133],
       [  97.5  ,  278.319],
       [ 120.753,  288.398],
       [ 143.683,  284.257],
       [ 163.294,  278.355],
       [ 178.623,  269.265],
       [ 192.883,  257.5  ],
       [ 200.387,  241.455],
       [ 204.457,  222.35 ],
       [ 212.332,  203.835],
       [ 219.908,  186.506],
       [  77.7  ,  151.75 ],
       [  90.774,  145.   ],
       [ 104.834,  147.752],
       [ 118.544,  150.378],
       [ 128.434,  159.545],
       [ 150.734,  160.115],
       [ 163.922,  158.649],
       [ 178.15 ,  160.619],
       [ 190.516,  164.94 ],
       [ 197.663,  171.318],
       [ 141.027,  168.468],
       [ 137.854,  182.523],
       [ 134.855,  196.655],
       [ 131.987,  209.922],
       [ 113.704,  205.641],
       [ 122.096,  211.801],
       [ 130.588,  218.621],
       [ 140.919,  215.401],
       [ 149.497,  211.277],
       [  88.589,  165.918],
       [  99.996,  166.803],
       [ 111.137,  168.77 ],
       [ 121.526,  171.628],
       [ 111.137,  168.77 ],
       [  99.996,  166.803],
       [ 153.169,  176.611],
       [ 163.759,  178.822],
       [ 174.638,  182.455],
       [ 184.788,  185.044],
       [ 174.638,  182.455],
       [ 163.759,  178.822],
       [  91.967,  228.029],
       [ 104.943,  220.224],
       [ 117.535,  220.655],
       [ 128.562,  225.713],
       [ 144.186,  225.188],
       [ 157.838,  229.519],
       [ 165.544,  238.411],
       [ 154.406,  249.875],
       [ 139.407,  255.338],
       [ 122.749,  254.808],
       [ 109.42 ,  250.38 ],
       [  98.363,  242.654],
       [  95.803,  228.174],
       [ 115.707,  228.293],
       [ 127.637,  231.31 ],
       [ 143.356,  230.79 ],
       [ 161.291,  237.939],
       [ 140.853,  245.586],
       [ 124.744,  245.105],
       [ 112.22 ,  240.786]])]"
7,/media/drive/ibug/300W/01_Indoor/indoor_214.png,"[array([[ 133.   ,  254.112],
       [ 135.644,  292.157],
       [ 136.986,  332.139],
       [ 143.48 ,  365.889],
       [ 157.569,  396.502],
       [ 183.608,  420.457],
       [ 221.976,  414.828],
       [ 257.938,  393.725],
       [ 301.801,  391.197],
       [ 344.571,  398.203],
       [ 380.17 ,  416.447],
       [ 409.698,  407.095],
       [ 425.936,  386.433],
       [ 433.654,  367.395],
       [ 440.129,  344.045],
       [ 443.384,  319.709],
       [ 445.249,  289.877],
       [ 166.579,  115.308],
       [ 188.653,   83.076],
       [ 224.424,   68.419],
       [ 254.124,   62.   ],
       [ 294.412,   70.721],
       [ 308.911,   69.03 ],
       [ 343.183,   62.643],
       [ 373.293,   76.758],
       [ 400.09 ,   97.544],
       [ 417.603,  128.096],
       [ 301.717,   88.22 ],
       [ 301.94 ,   91.311],
       [ 301.702,   95.291],
       [ 302.284,   99.022],
       [ 245.806,  163.902],
       [ 273.304,  169.754],
       [ 299.824,  172.662],
       [ 327.269,  172.497],
       [ 350.459,  168.75 ],
       [ 180.806,  141.568],
       [ 211.885,  118.614],
       [ 235.561,  118.038],
       [ 263.243,  122.136],
       [ 235.478,  122.793],
       [ 212.508,  124.376],
       [ 337.925,  127.046],
       [ 363.177,  122.774],
       [ 389.761,  132.228],
       [ 410.472,  154.479],
       [ 389.343,  136.888],
       [ 362.552,  127.586],
       [ 201.585,  284.077],
       [ 229.604,  223.012],
       [ 270.298,  195.86 ],
       [ 299.668,  191.801],
       [ 329.552,  192.987],
       [ 368.392,  224.167],
       [ 389.628,  277.823],
       [ 364.842,  307.501],
       [ 325.137,  304.065],
       [ 292.999,  305.513],
       [ 270.849,  305.434],
       [ 226.676,  312.58 ],
       [ 210.586,  283.781],
       [ 269.017,  209.367],
       [ 299.176,  203.089],
       [ 328.681,  211.233],
       [ 382.7  ,  279.391],
       [ 325.851,  296.554],
       [ 293.872,  297.183],
       [ 271.498,  297.136]])]"
8,/media/drive/ibug/300W/01_Indoor/indoor_128.png,"[array([[  66.715,  333.576],
       [  66.581,  365.295],
       [  72.708,  405.854],
       [  84.445,  441.75 ],
       [  90.711,  483.271],
       [ 102.151,  520.059],
       [ 115.929,  557.606],
       [ 136.458,  583.734],
       [ 176.71 ,  583.822],
       [ 220.002,  582.218],
       [ 261.195,  563.065],
       [ 300.689,  534.289],
       [ 334.872,  502.206],
       [ 359.285,  456.763],
       [ 369.592,  400.8  ],
       [ 371.078,  344.538],
       [ 372.638,  295.144],
       [  52.   ,  291.833],
       [  60.305,  281.225],
       [  76.354,  279.06 ],
       [  93.767,  282.792],
       [ 109.247,  288.522],
       [ 152.066,  277.912],
       [ 183.583,  259.444],
       [ 214.639,  256.   ],
       [ 260.387,  258.562],
       [ 297.57 ,  282.6  ],
       [ 132.185,  307.708],
       [ 125.796,  332.842],
       [ 117.079,  362.425],
       [ 111.808,  384.489],
       [ 102.468,  410.599],
       [ 118.1  ,  418.576],
       [ 132.985,  422.931],
       [ 151.703,  418.715],
       [ 169.307,  417.149],
       [  74.751,  326.573],
       [  85.281,  312.077],
       [ 105.512,  309.256],
       [ 121.606,  319.728],
       [ 107.315,  322.686],
       [  85.937,  328.367],
       [ 183.72 ,  307.973],
       [ 203.244,  292.66 ],
       [ 227.083,  288.759],
       [ 245.081,  294.236],
       [ 229.929,  304.188],
       [ 204.762,  305.662],
       [ 109.06 ,  483.663],
       [ 118.068,  467.768],
       [ 125.135,  461.497],
       [ 141.563,  463.288],
       [ 159.207,  456.594],
       [ 184.581,  459.627],
       [ 221.379,  465.432],
       [ 189.59 ,  478.971],
       [ 165.1  ,  485.589],
       [ 146.757,  489.049],
       [ 132.469,  490.379],
       [ 123.053,  488.346],
       [ 117.161,  479.299],
       [ 128.73 ,  473.063],
       [ 143.568,  471.538],
       [ 160.779,  468.423],
       [ 211.062,  467.148],
       [ 160.779,  468.423],
       [ 143.568,  471.538],
       [ 128.73 ,  473.063]])]"
9,/media/drive/ibug/300W/01_Indoor/indoor_068.png,"[array([[ 143.   ,  381.258],
       [ 144.939,  424.685],
       [ 151.57 ,  472.953],
       [ 165.898,  516.443],
       [ 182.019,  546.025],
       [ 211.636,  577.307],
       [ 248.507,  604.685],
       [ 281.632,  612.04 ],
       [ 318.025,  609.809],
       [ 350.426,  605.2  ],
       [ 381.134,  589.938],
       [ 409.387,  569.984],
       [ 432.011,  538.54 ],
       [ 449.511,  500.885],
       [ 454.535,  458.347],
       [ 456.061,  419.419],
       [ 453.961,  381.   ],
       [ 153.567,  354.988],
       [ 174.049,  326.443],
       [ 207.897,  316.745],
       [ 246.802,  322.227],
       [ 270.481,  337.672],
       [ 317.25 ,  330.83 ],
       [ 342.992,  310.532],
       [ 382.17 ,  302.   ],
       [ 414.344,  317.171],
       [ 431.318,  344.795],
       [ 297.814,  360.754],
       [ 298.687,  379.25 ],
       [ 299.902,  396.494],
       [ 301.219,  415.16 ],
       [ 262.435,  453.842],
       [ 281.111,  452.478],
       [ 302.124,  454.095],
       [ 325.487,  450.213],
       [ 348.158,  447.019],
       [ 188.924,  387.05 ],
       [ 208.695,  373.173],
       [ 231.663,  370.957],
       [ 257.457,  379.815],
       [ 235.593,  385.578],
       [ 211.961,  392.058],
       [ 341.259,  373.264],
       [ 364.703,  361.051],
       [ 387.821,  362.042],
       [ 408.148,  370.97 ],
       [ 390.111,  377.875],
       [ 365.911,  377.511],
       [ 244.253,  514.742],
       [ 263.708,  494.297],
       [ 282.914,  483.682],
       [ 305.002,  488.718],
       [ 326.326,  481.177],
       [ 351.229,  489.897],
       [ 374.802,  498.027],
       [ 355.346,  524.048],
       [ 331.15 ,  537.241],
       [ 309.303,  537.372],
       [ 284.283,  536.505],
       [ 267.005,  530.02 ],
       [ 254.249,  513.124],
       [ 282.822,  503.285],
       [ 305.97 ,  503.333],
       [ 328.419,  500.899],
       [ 365.273,  502.602],
       [ 328.654,  514.05 ],
       [ 307.021,  515.52 ],
       [ 283.148,  514.144]])]"
